"empire","empire_start","empire_end","god","king","coin","trade","country_name","country_iso","geo","begin","end","capital"
"Joseon Empire","1392","1910","0","1","1",NULL,"South Korea","KOR","Asia","1392","1910","1"
"Fulani Empire (Sokoto)","1804","1903","0","1","1",NULL,"Cameroon","CMR","Africa","1804","1903","0"
"Fulani Empire (Sokoto)","1804","1903","0","1","1",NULL,"Niger","NER","Africa","1804","1903","0"
"Fulani Empire (Sokoto)","1804","1903","0","1","1",NULL,"Nigeria","NGA","Africa","1804","1903","1"
"Fulani Empire (Sokoto)","1804","1903","0","1","1",NULL,"Burkina Faso","BFA","Africa","1804","1903","0"
"Elam ","-2500","-539","0","1","0",NULL,"Iran","IRN","Asia","-2500","-539","1"
"Elam ","-2500","-539","0","1","0",NULL,"Iraq","IRQ","Asia","-2500","-539","0"
"Kingdom of Funan ","1","500","1","1","0","0","Thailand","THA","Asia","1","500","0"
"Kingdom of Funan ","1","500","1","1","0","0","Vietnam","VNM","Asia","1","500","0"
"Kingdom of Funan ","1","500","1","1","0","0","Cambodia","KHM","Asia","1","500","1"
"Futa Toro","1776","1871","0","1","0",NULL,"Mauritania","MRT","Africa","1776","1871","0"
"Futa Toro","1776","1871","0","1","0",NULL,"Senegal","SEN","Africa","1776","1871","1"
"Kaabu Empire","1537","1867","0","1","0",NULL,"Senegal","SEN","Africa","1537","1867","0"
"Kaabu Empire","1537","1867","0","1","0",NULL,"Guinea-Bissau","GNB","Africa","1537","1867","1"
"Lozi Empire","1800","1890","0","1","0",NULL,"Botswana","BWA","Africa","1800","1890","0"
"Lozi Empire","1800","1890","0","1","0",NULL,"Namibia","NAM","Africa","1800","1890","0"
"Lozi Empire","1800","1890","0","1","0",NULL,"Zambia","ZMB","Africa","1800","1890","1"
"Lozi Empire","1800","1890","0","1","0",NULL,"Angola","AGO","Africa","1800","1890","0"
"Silla Kingdom ","-57","935","0","1","0",NULL,"North Korea","PRK","Asia","-57","935","0"
"Silla Kingdom ","-57","935","0","1","0",NULL,"South Korea","KOR","Asia","-57","935","1"
"Mossi Empire","1100","1896","0","1","0",NULL,"Ghana","GHA","Africa","1100","1896","0"
"Mossi Empire","1100","1896","0","1","0",NULL,"Burkina Faso","BFA","Africa","1100","1896","1"
"Kong Empire","1710","1898","0","1","0",NULL,"Burkina Faso","BFA","Africa","1710","1898","0"
"Kong Empire","1710","1898","0","1","0",NULL,"Cote d'Ivoire","CIV","Africa","1710","1898","1"
"Shibanid Empire","1500","1598","0","1","0",NULL,"Afghanistan","AFG","Asia","1500","1598","0"
"Shibanid Empire","1500","1598","0","1","0",NULL,"Turkmenistan","TKM","Asia","1500","1598","0"
"Shibanid Empire","1500","1598","0","1","0",NULL,"Uzbekistan","UZB","Asia","1500","1598","1"
"Kara-Khitan Khanate","1124","1218","0","1","1",NULL,"Kazakhstan","KAZ","Asia","1124","1218","0"
"Kara-Khitan Khanate","1124","1218","0","1","1",NULL,"Russia","RUS","Europe","1124","1218","0"
"Kara-Khitan Khanate","1124","1218","0","1","1",NULL,"Tajikistan","TJK","Asia","1124","1218","0"
"Kara-Khitan Khanate","1124","1218","0","1","1",NULL,"Uzbekistan","UZB","Asia","1124","1218","0"
"Kara-Khitan Khanate","1124","1218","0","1","1",NULL,"China","CHN","Asia","1124","1218","0"
"Kara-Khitan Khanate","1124","1218","0","1","1",NULL,"Kyrgyz Republic","KGZ","Asia","1124","1218","1"
"Kara-Khitan Khanate","1124","1218","0","1","1",NULL,"Mongolia","MNG","Asia","1124","1218","0"
"Johor-Riau Empire","1528","1855","0","1","1",NULL,"Malaysia","MYS","Asia","1528","1855","1"
"Johor-Riau Empire","1528","1855","0","1","1",NULL,"Singapore","SGP","Asia","1528","1855","0"
"Johor-Riau Empire","1528","1855","0","1","1",NULL,"Indonesia","IDN","Asia","1528","1855","0"
"Neo-Sumerian (Ur III) Empire","-2112","-2004","1","1","0","1","Iran","IRN","Asia","-2112","-2004","0"
"Neo-Sumerian (Ur III) Empire","-2112","-2004","1","1","0","1","Iraq","IRQ","Asia","-2112","-2004","1"
"Neo-Sumerian (Ur III) Empire","-2112","-2004","1","1","0","1","Lebanon","LBN","Asia","-2112","-2004","0"
"Neo-Sumerian (Ur III) Empire","-2112","-2004","1","1","0","1","Syria","SYR","Asia","-2112","-2004","0"
"Vandal Kingdom","425","533","0","1","0",NULL,"Libya","LBY","Africa","425","533","0"
"Vandal Kingdom","425","533","0","1","0",NULL,"Algeria","DZA","Africa","425","533","0"
"Vandal Kingdom","425","533","0","1","0",NULL,"Tunisia","TUN","Africa","425","533","1"
"Vandal Kingdom","425","533","0","1","0",NULL,"France","FRA","Europe","455","533","0"
"Vandal Kingdom","425","533","0","1","0",NULL,"Italy","ITA","Europe","455","533","0"
"Nabataean Kingdom ","-168","106","0","1","1",NULL,"Egypt","EGY","Africa","-168","106","0"
"Nabataean Kingdom ","-168","106","0","1","1",NULL,"Israel","ISR","Asia","-168","106","0"
"Nabataean Kingdom ","-168","106","0","1","1",NULL,"Jordan","JOR","Asia","-168","106","1"
"Nabataean Kingdom ","-168","106","0","1","1",NULL,"Palestine","PSE","Asia","-168","106","0"
"Nabataean Kingdom ","-168","106","0","1","1",NULL,"Syria","SYR","Asia","-168","106","0"
"Nabataean Kingdom ","-168","106","0","1","1",NULL,"Saudi Arabia","SAU","Asia","-168","106","0"
"Polish-Lithuanian Commonwealth","1385","1795","0","0","1","1","Ukraine","UKR","Europe","1569","1795","0"
"Polish-Lithuanian Commonwealth","1385","1795","0","0","1","1","Poland","POL","Europe","1385","1795","1"
"Polish-Lithuanian Commonwealth","1385","1795","0","0","1","1","Belarus","BLR","Europe","1569","1795",NULL
"Polish-Lithuanian Commonwealth","1385","1795","0","0","1","1","Lithuania","LTU","Europe","1569","1795","0"
"Polish-Lithuanian Commonwealth","1385","1795","0","0","1","1","Latvia","LVA","Europe","1569","1795",NULL
"Urartu Kingdom","-860","-590","0","1","0",NULL,"Armenia","ARM","Asia","-860","-590","0"
"Urartu Kingdom","-860","-590","0","1","0",NULL,"Iran","IRN","Asia","-860","-590","0"
"Urartu Kingdom","-860","-590","0","1","0",NULL,"Turkey","TUR","Asia","-860","-590","1"
"Ifat Sultanate ","1285","1415","0","1","0",NULL,"Djibouti","DJI","Africa","1285","1415","0"
"Ifat Sultanate ","1285","1415","0","1","0",NULL,"Eritrea","ERI","Africa","1285","1415","0"
"Ifat Sultanate ","1285","1415","0","1","0",NULL,"Ethiopia","ETH","Africa","1285","1415","0"
"Ifat Sultanate ","1285","1415","0","1","0",NULL,"Somalia","SOM","Africa","1285","1415","1"
"Kievan Rus","882","1240","0","1","0",NULL,"Russia","RUS","Europe","882","1240","0"
"Kievan Rus","882","1240","0","1","0",NULL,"Ukraine","UKR","Europe","882","1240","1"
"Kievan Rus","882","1240","0","1","0",NULL,"Estonia","EST","Europe","882","1240","0"
"Kievan Rus","882","1240","0","1","0",NULL,"Belarus","BLR","Europe","882","1240","0"
"Kievan Rus","882","1240","0","1","0",NULL,"Lithuania","LTU","Europe","882","1240","0"
"Kievan Rus","882","1240","0","1","0",NULL,"Latvia","LVA","Europe","882","1240","0"
"Liang Dynasty","502","557","0","1","1",NULL,"China","CHN","Asia","502","557","1"
"Liang Dynasty","502","557","0","1","1",NULL,"Vietnam","VNM","Asia","502","557","0"
"Delian League","-478","-404","0","1","0",NULL,"Greece","GRC","Europe","-478","-404","1"
"Delian League","-478","-404","0","1","0",NULL,"Turkey","TUR","Asia","-478","-404","0"
